STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
04,013,000606,04013000606,A,SMP 2,SMP 2,00,G5240,N,288972,0,+33.3250560,-112.0183959,PLST,AZ,700,00,00,000,0023744,7000000US04013000606,04013000606,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000606,A,288972,0,SMP 2,SMP 2,N,17,2,+33.3230600,-112.0158579,00,17,9,3,2,0,4,0,0,8,7,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,13,9,3,2,0,4,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,2,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,6,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
04,013,000619,04013000619,A,SOUTH MTN PARK SW,SOUTH MTN PARK SW,00,G5240,N,7738880,0,+33.3122653,-112.1259840,PLST,AZ,700,00,00,000,0023757,7000000US04013000619,04013000619,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000619,A,7738880,0,SOUTH MTN PARK SW,SOUTH MTN PARK SW,N,0,0,+33.3133754,-112.1421335,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,013,000126,04013000126,A,COMMONWEALTH,COMMONWEALTH,00,G5240,N,2600169,0,+33.2989020,-111.8328861,PLST,AZ,700,00,00,000,0023264,7000000US04013000126,04013000126,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000126,A,2600169,0,COMMONWEALTH,COMMONWEALTH,N,5752,2068,+33.2997608,-111.8315592,00,5752,4283,2058,628,179,327,39,1052,1469,1404,76,54,62,2,1154,8,9,0,12,0,0,13,9,5,0,62,14,4,0,12,2,0,20,6,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752,2834,2918,2650,1590,583,120,309,32,16,268,244,57,38,59,2,61,7,8,0,3,0,0,0,9,0,0,22,12,1,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,3147,1625,422,110,258,19,713,920,884,25,29,33,0,758,7,4,0,9,0,0,6,8,5,0,33,12,0,0,6,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,1811,2256,2094,1340,400,75,247,16,16,162,144,25,18,33,0,48,6,3,0,3,0,0,0,8,0,0,16,12,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,2001,67,13,0,0,0,0,0,13,0,0,13
04,013,000246,04013000246,A,GALVESTON,GALVESTON,00,G5240,N,3870725,0,+33.3166375,-111.9025734,PLST,AZ,700,00,00,000,0023384,7000000US04013000246,04013000246,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000246,A,3870725,0,GALVESTON,GALVESTON,N,11089,4649,+33.3171004,-111.9015300,00,11089,9716,6299,903,338,1434,63,679,1373,1302,158,117,184,2,782,15,10,3,7,10,2,5,1,6,0,64,4,8,0,15,2,3,13,4,5,5,0,0,2,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,11089,2044,9045,8482,5836,844,281,1419,51,51,563,538,127,86,176,2,106,14,10,3,0,10,1,0,1,2,0,23,1,7,0,3,2,3,0,2,0,0,0,0,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641,7743,5185,665,244,1085,38,526,898,865,79,86,89,0,570,7,9,0,6,8,1,3,1,6,0,30,3,2,0,15,1,1,2,0,4,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641,1439,7202,6864,4876,632,196,1081,36,43,338,328,71,63,88,0,80,6,9,0,0,8,0,0,1,2,0,10,1,2,0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649,4474,175,27,0,0,0,0,0,27,0,0,27
04,013,000236,04013000236,A,FOLLEY,FOLLEY,00,G5240,N,7905916,0,+33.3034716,-111.8908235,PLST,AZ,700,00,00,000,0023374,7000000US04013000236,04013000236,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000236,A,7905916,0,FOLLEY,FOLLEY,N,11101,5176,+33.3022926,-111.8938329,00,11101,9686,6158,844,366,1508,26,784,1415,1327,156,116,161,5,803,10,17,3,21,1,1,15,13,3,2,78,7,4,0,13,2,0,21,16,10,1,0,0,4,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,11101,2396,8705,8215,5586,784,292,1488,24,41,490,462,141,93,134,4,53,10,12,3,0,1,1,2,6,2,0,25,6,4,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9104,8126,5312,664,274,1219,23,634,978,932,86,83,120,4,570,4,13,1,21,0,1,13,13,2,1,38,6,4,0,7,2,0,10,5,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,9104,1770,7334,6995,4885,630,213,1209,21,37,339,320,82,71,96,4,43,4,10,1,0,0,1,0,6,2,0,17,6,4,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,4764,412,204,145,0,0,145,0,59,0,0,59
04,013,000255,04013000255,A,GILA,GILA,00,G5240,N,3457471,0,+33.3329933,-111.8397267,PLST,AZ,700,00,00,000,0023393,7000000US04013000255,04013000255,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000255,A,3457471,0,GILA,GILA,N,8191,3629,+33.3333290,-111.8395243,00,8191,6924,4521,622,294,475,30,982,1267,1187,123,124,101,13,737,21,7,0,33,1,0,11,8,6,2,73,18,2,5,7,1,3,21,6,5,4,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8191,2529,5662,5238,3951,585,198,455,23,26,424,394,102,98,91,12,44,18,7,0,10,0,0,0,8,3,1,29,12,0,5,1,1,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,5557,3750,484,199,398,25,701,850,803,62,80,60,6,542,7,7,0,16,0,0,10,8,3,2,44,13,0,0,4,0,1,18,6,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6407,1724,4683,4422,3383,467,151,385,19,17,261,244,51,69,52,5,34,5,7,0,10,0,0,0,8,2,1,17,7,0,0,1,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,3468,161,35,23,0,11,0,12,12,0,0,12
04,013,000257,04013000257,A,GILBERT,GILBERT,00,G5240,N,2556240,0,+33.3282514,-111.7814897,PLST,AZ,700,00,00,000,0023395,7000000US04013000257,04013000257,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000257,A,2556240,0,GILBERT,GILBERT,N,5533,2060,+33.3274637,-111.7797434,00,5533,4844,3967,196,65,356,14,246,689,638,60,59,83,14,393,10,8,0,4,0,0,5,2,0,0,49,8,6,2,5,10,2,6,4,1,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5533,1035,4498,4235,3632,187,36,349,14,17,263,232,53,43,77,14,27,7,8,0,0,0,0,1,2,0,0,31,5,6,2,0,7,2,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4174,3751,3062,163,55,286,11,174,423,400,24,40,38,11,272,7,2,0,2,0,0,2,2,0,0,23,0,3,0,2,3,2,5,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4174,682,3492,3341,2850,156,34,280,11,10,151,136,24,31,38,11,20,7,2,0,0,0,0,1,2,0,0,15,0,3,0,0,3,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,1994,66,0,0,0,0,0,0,0,0,0,0
04,013,000679,04013000679,A,TRILOGY,TRILOGY,00,G5240,N,8446518,0,+33.2608312,-111.7047461,PLST,AZ,700,00,00,000,0023817,7000000US04013000679,04013000679,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000679,A,8446518,0,TRILOGY,TRILOGY,N,14837,5498,+33.2608751,-111.7047697,00,14837,13181,11485,380,93,724,18,481,1656,1548,143,141,183,22,1001,5,3,0,24,3,1,6,12,4,0,101,10,4,4,14,11,4,22,11,18,0,1,0,1,0,0,0,0,0,1,0,7,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14837,2079,12758,12175,10943,361,69,716,18,68,583,530,126,102,167,22,88,5,3,0,4,0,0,0,12,1,0,48,9,4,4,0,11,4,1,11,2,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10791,9849,8609,254,77,556,18,335,942,887,47,81,77,9,640,3,2,0,16,0,1,4,7,0,0,50,10,0,0,3,5,0,9,4,16,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10791,1298,9493,9214,8302,247,53,551,18,43,279,254,45,62,68,9,54,3,2,0,4,0,0,0,7,0,0,22,9,0,0,0,5,0,1,4,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498,5173,325,29,0,0,0,0,0,29,0,0,29
04,013,000101,04013000101,A,CHANDLER HEIGHTS,CHANDLER HEIGHTS,00,G5240,N,7592088,0,+33.2217324,-111.7751437,PLST,AZ,700,00,00,000,0023239,7000000US04013000101,04013000101,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000101,A,7592088,0,CHANDLER HEIGHTS,CHANDLER HEIGHTS,N,7522,3041,+33.2210748,-111.7789082,00,7522,6816,5767,212,46,643,5,143,706,669,48,83,117,12,377,1,6,3,7,5,0,1,4,4,1,33,0,3,0,0,4,0,7,12,5,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7522,774,6748,6437,5544,210,29,631,5,18,311,293,35,66,113,12,51,1,2,3,1,5,0,0,4,0,0,17,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5857,5457,4674,168,31,458,4,122,400,379,16,54,51,4,234,1,4,0,4,2,0,0,4,4,1,19,0,3,0,0,4,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5857,493,5364,5187,4525,168,22,452,4,16,177,163,16,47,48,4,39,1,1,0,1,2,0,0,4,0,0,13,0,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,2824,217,58,43,0,0,43,0,15,0,0,15
04,013,000654,04013000654,A,SUNNYVALE,SUNNYVALE,00,G5240,N,4877350,0,+33.2855495,-111.7218649,PLST,AZ,700,00,00,000,0023792,7000000US04013000654,04013000654,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000654,A,4877350,0,SUNNYVALE,SUNNYVALE,N,8333,2579,+33.2859829,-111.7176540,00,8333,7341,6089,295,86,495,12,364,992,965,88,84,136,15,602,6,2,0,11,3,0,4,10,4,0,23,5,5,0,2,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,1372,6961,6566,5688,281,59,488,12,38,395,384,85,74,124,14,71,3,1,0,2,0,0,0,10,0,0,8,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,5077,4163,220,68,366,10,250,601,586,29,59,56,12,404,4,0,0,5,3,0,4,10,0,0,13,2,0,0,2,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,869,4809,4599,3937,214,52,362,10,24,210,206,29,52,56,11,45,3,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,2493,86,0,0,0,0,0,0,0,0,0,0
04,013,000724,04013000724,A,WHITEWING,WHITEWING,00,G5240,N,8121078,0,+33.2705499,-111.7455813,PLST,AZ,700,00,00,000,0023862,7000000US04013000724,04013000724,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000724,A,8121078,0,WHITEWING,WHITEWING,N,7801,2286,+33.2740450,-111.7465600,00,7801,6920,5120,256,50,1231,4,259,881,823,75,94,124,6,485,4,5,1,14,2,0,6,4,2,1,54,5,6,0,7,5,0,20,6,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7801,1145,6656,6293,4758,242,49,1212,2,30,363,341,66,78,117,6,53,1,5,1,6,1,0,2,4,0,1,20,0,6,0,5,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,4671,3441,178,24,845,2,181,459,439,21,56,46,1,286,1,1,1,14,1,0,4,4,2,1,20,0,3,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,674,4456,4289,3240,174,24,832,2,17,167,163,19,53,45,1,30,1,1,1,6,1,0,0,4,0,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,2220,66,13,0,0,0,0,0,13,0,0,13
04,013,000669,04013000669,A,TIERRA MADRE,TIERRA MADRE,00,G5240,N,8107409,26536,+33.2954710,-111.7816178,PLST,AZ,700,00,00,000,0023807,7000000US04013000669,04013000669,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000669,A,8107409,26536,TIERRA MADRE,TIERRA MADRE,N,5104,1482,+33.3004390,-111.7805177,00,5104,4561,3876,134,26,362,8,155,543,506,51,52,86,0,298,2,2,0,5,3,0,2,5,0,0,37,3,0,1,7,5,0,4,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104,574,4530,4263,3725,125,23,358,8,24,267,238,46,44,82,0,53,2,2,0,2,2,0,1,4,0,0,29,3,0,1,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644,3315,2803,92,19,276,7,118,329,308,22,30,27,0,217,0,0,0,3,3,0,1,5,0,0,21,1,0,0,3,5,0,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644,377,3267,3128,2717,89,16,275,7,24,139,123,20,27,27,0,42,0,0,0,0,2,0,1,4,0,0,16,1,0,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,1442,40,19,0,0,0,0,0,19,0,0,19
04,013,000327,04013000327,A,IVANHOE,IVANHOE,00,G5240,N,5130141,0,+33.3141794,-111.7211283,PLST,AZ,700,00,00,000,0023465,7000000US04013000327,04013000327,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000327,A,5130141,0,IVANHOE,IVANHOE,N,12625,4294,+33.3150559,-111.7198477,00,12625,11079,8617,654,113,1048,29,618,1546,1444,186,129,216,18,830,13,10,0,11,6,2,11,7,4,1,88,9,11,5,8,14,0,11,19,8,0,0,0,0,2,0,0,0,0,0,1,14,2,0,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12625,2225,10400,9716,7919,612,79,1026,25,55,684,613,174,103,200,18,85,11,8,0,4,4,2,1,2,1,0,58,9,11,3,0,14,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,13,2,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8768,7873,6084,458,67,794,7,463,895,845,72,88,108,12,521,10,8,0,9,6,0,6,1,4,0,44,9,4,3,2,11,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8768,1409,7359,6975,5655,445,57,776,7,35,384,344,72,76,104,12,55,8,8,0,4,4,0,0,0,1,0,34,9,4,3,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294,4140,154,35,0,0,0,0,0,35,0,0,35
04,013,000558,04013000558,A,SAGEBRUSH,SAGEBRUSH,00,G5240,N,7732586,0,+33.3381448,-111.7413486,PLST,AZ,700,00,00,000,0023696,7000000US04013000558,04013000558,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000558,A,7732586,0,SAGEBRUSH,SAGEBRUSH,N,10117,3275,+33.3399539,-111.7399232,00,10117,9011,7622,230,63,607,14,475,1106,1068,92,104,142,14,687,6,3,0,11,1,0,3,5,0,0,35,4,2,1,7,3,0,5,6,5,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,1635,8482,8060,7134,214,45,594,13,60,422,408,79,97,129,14,71,6,2,0,4,1,0,0,5,0,0,14,3,2,1,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7199,6542,5503,174,47,466,10,342,657,636,33,68,71,4,450,1,1,0,5,1,0,0,2,0,0,20,2,1,0,2,3,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7199,1079,6120,5887,5187,167,33,461,9,30,233,224,33,64,70,4,46,1,0,0,3,1,0,0,2,0,0,9,2,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275,3219,56,28,0,0,0,0,0,28,0,0,28
04,013,000624,04013000624,A,SPUR,SPUR,00,G5240,N,5175769,0,+33.3356512,-111.7643274,PLST,AZ,700,00,00,000,0023762,7000000US04013000624,04013000624,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000624,A,5175769,0,SPUR,SPUR,N,8413,2866,+33.3334777,-111.7656837,00,8413,7308,6199,263,110,365,18,353,1105,1062,78,83,142,12,695,11,5,5,11,5,0,2,6,7,0,40,4,12,0,8,1,0,6,3,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8413,1558,6855,6445,5728,246,91,349,15,16,410,392,69,68,131,10,76,8,5,5,5,5,0,1,6,3,0,17,1,11,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,5480,4646,204,68,279,16,267,685,664,31,63,69,6,458,6,3,5,11,0,0,2,6,4,0,19,1,5,0,5,1,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,1021,5144,4909,4358,199,49,274,13,16,235,225,29,56,63,6,46,5,3,5,5,0,0,1,6,0,0,9,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,2777,89,33,14,0,0,14,0,19,0,0,19
